colorfulness,minEnergy,lightning,globalActivity,nbWhiteFrames,nbSceneCuts,cutLength,flatness_env,wtf_max2stdratio_1,wtf_max2stdratio_2,wtf_max2stdratio_3,wtf_max2stdratio_4,wtf_max2stdratio_5,wtf_max2stdratio_6,wtf_max2stdratio_7,wtf_max2stdratio_8,wtf_max2stdratio_9,wtf_max2stdratio_10,wtf_max2stdratio_11,wtf_max2stdratio_12,medianLightness,slope,alpha,hueCount,maxSaliencyCount,compositionalBalance,depthOfField,saliencyDisparity,spatialEdgeDistributionArea,entropyComplexity,nbWhiteFrames,nbFades,nbSceneCuts,asymmetry_env,flatness,zcr,colorStrength,colorRawEnergy
43.998611,1.233085,0.253608,0.113949,0,1,96,0,5.22E+00,5.32E+00,5.03E+00,4.50E+00,4.03E+00,3.59E+00,2.99E+00,2.15E+00,1.56E+00,1.42E+00,1.41E+00,2.77E+15,0.827451,1.324889,196,31,0.007584,0.374456,165.169647,0.025623,0.936975,8.456775,0,0,1,47.976992,0,0.149002,0.093027,29.710008
52.797993,0.931201,0.906711,0.124381,0,0,0,0,5.20E+00,5.26E+00,4.93E+00,4.39E+00,3.89E+00,3.57E+00,3.01E+00,2.13E+00,1.57E+00,1.42E+00,1.41E+00,3.13E+15,0.521569,1.389383,43,40,0.003287,0.60035,68.077942,0.095266,0.9041,12.268758,0,0,0,55.940942,0,0.139592,0.092732,12.194544
61.295837,0.66975,0.485519,0.013874,0,0,0,0,5.03E+00,4.79E+00,4.30E+00,3.79E+00,3.56E+00,3.48E+00,2.86E+00,2.24E+00,1.61E+00,1.42E+00,1.41E+00,1.35E+15,0.305882,1.338581,196,46,0.003994,0.961417,214.941696,0.289588,0.85991,14.034313,0,0,0,162.340281,0,0.037295,0.173861,14.099699
47.364319,0.512332,0.458122,0.026428,0,0,0,0,4.98E+00,4.71E+00,4.25E+00,3.82E+00,3.60E+00,3.44E+00,2.89E+00,2.24E+00,1.61E+00,1.42E+00,1.41E+00,1.63E+15,0.141176,1.390901,196,63,0.002248,1.058691,189.397522,0.16407,0.777602,12.681763,0,0,0,174.773332,0,0.030502,0.112139,19.276433
51.064575,0.539536,0.842584,0.011927,0,0,0,1.282995,5.36E+00,5.44E+00,5.14E+00,4.55E+00,4.07E+00,3.54E+00,2.78E+00,2.03E+00,1.56E+00,1.42E+00,1.41E+00,3.67E+15,0.109804,1.330641,217,62,0.098708,0.332933,113.739342,0.104895,0.668365,9.882568,0,0,0,29.153819,0.013014,0.214686,0.094214,22.495272
80.250435,0.977944,0.394688,0.021571,0,0,0,0,5.49E+00,5.58E+00,5.36E+00,4.86E+00,4.18E+00,3.59E+00,2.78E+00,1.92E+00,1.53E+00,1.42E+00,1.41E+00,4.92E+15,0.282353,1.393124,28,35,0.019236,0.978294,46.550243,0.139283,0.895794,12.105061,0,0,0,29.356215,0,0.240537,0.091573,12.448295
58.978878,0.745713,1.06367,0.035517,0,1,90,0.169397,5.51E+00,5.60E+00,5.31E+00,4.69E+00,4.15E+00,3.56E+00,2.71E+00,1.94E+00,1.52E+00,1.42E+00,1.41E+00,2.98E+15,0.215686,1.372381,12,29,0.022436,3.916996,157.148285,0.112618,0.762431,12.944269,0,0,1,83.409679,0.001736,0.197953,0.063204,12.291256
67.315788,0.984782,1.019204,0.10901,0,1,54,0,5.72E+00,5.83E+00,5.49E+00,4.87E+00,4.18E+00,3.53E+00,2.76E+00,2.02E+00,1.53E+00,1.42E+00,1.41E+00,3.15E+15,0.243137,1.416474,12,34,0.151654,1.893334,49.294746,0.242246,0.843831,11.117746,0,0,1,77.202676,0,0.178128,0.064781,11.244547
37.944389,0.729937,0.153592,0.329736,0,2,77.5,0,5.20E+00,5.17E+00,4.91E+00,4.45E+00,3.92E+00,3.43E+00,2.60E+00,1.88E+00,1.51E+00,1.42E+00,1.41E+00,1.63E+15,0.470588,1.458355,5,74,0.003416,0.490492,31.095112,0.215533,0.928092,10.213853,0,0,2,59.392542,0,0.167522,0.078202,133.158755
76.122414,0.927887,0.173039,0.468792,0,3,54.666668,0,5.09E+00,5.00E+00,4.71E+00,4.13E+00,3.80E+00,3.43E+00,2.85E+00,2.19E+00,1.62E+00,1.43E+00,1.41E+00,1.54E+15,0.572549,1.236313,26,36,0.001446,0.341335,57.439495,0.012793,0.862288,9.981705,0,0,3,91.721112,0,0.084624,0.116227,9.14703
78.156197,0.59872,0.114147,0.060559,0,1,136,0,5.17E+00,5.08E+00,4.76E+00,4.20E+00,3.78E+00,3.45E+00,2.90E+00,2.22E+00,1.63E+00,1.43E+00,1.41E+00,1.48E+15,0.694118,1.366203,31,24,0.013497,3.097792,36.55946,0.121342,0.913436,9.64059,0,0,1,114.691147,0,0.078277,0.191791,6.481592
66.894424,1.333578,0.778407,0.446882,0,0,0,0.004694,5.19E+00,5.15E+00,4.76E+00,4.14E+00,3.68E+00,3.38E+00,2.99E+00,2.34E+00,1.67E+00,1.43E+00,1.41E+00,1.56E+15,0.454902,1.443455,51,25,0.036079,0.238216,40.243244,0.240014,0.900436,11.672611,0,0,0,101.44875,0.000316,0.065641,0.140961,10.972528
82.422523,1.005251,0.237538,0.092015,0,0,0,0.000498,5.07E+00,5.11E+00,4.72E+00,4.23E+00,3.74E+00,3.37E+00,2.91E+00,2.30E+00,1.68E+00,1.43E+00,1.41E+00,1.91E+15,0.454902,1.481416,50,31,0.013069,0.621801,65.265442,0.189439,0.923872,10.776837,0,0,0,81.001181,0.000498,0.069425,0.142264,15.820248
80.368546,0.968677,0,0.803254,0,2,43.5,0,5.18E+00,5.12E+00,4.80E+00,4.22E+00,3.74E+00,3.45E+00,3.01E+00,2.34E+00,1.65E+00,1.43E+00,1.41E+00,2.24E+15,0.501961,1.469392,40,30,0.004625,10.177056,53.606651,0.034537,0.923396,10.893835,0,1,2,91.084259,0,0.068497,0.159272,8.314388
98.199493,0.789979,0.402225,0.225398,0,2,90,0,5.41E+00,5.35E+00,4.86E+00,4.16E+00,3.79E+00,3.51E+00,2.93E+00,2.18E+00,1.61E+00,1.43E+00,1.41E+00,2.04E+15,0.682353,1.315836,25,86,0.007422,0.806684,85.772743,0.20867,0.884978,10.648002,0,0,2,122.524229,0,0.084196,0.112805,41.107547
10.444898,1.416383,1.354553,0.621713,0,4,51,0,4.98E+00,4.83E+00,4.75E+00,4.52E+00,3.92E+00,3.42E+00,2.85E+00,2.09E+00,1.57E+00,1.42E+00,1.41E+00,1.49E+15,0.121569,1.300749,62,19,0.045441,0.315856,15.720871,0.22258,0.849134,10.600677,0,3,4,175.787815,0,0.055049,0.018005,10.179047
13.337311,1.352685,0.486092,0.170322,0,0,0,0.04384,4.97E+00,4.81E+00,4.64E+00,4.39E+00,3.86E+00,3.39E+00,2.92E+00,2.10E+00,1.58E+00,1.42E+00,1.41E+00,1.38E+15,0.082353,1.430825,253,105,0.616053,0.69046,0.728818,0.260815,0.87061,8.563624,0,0,0,163.242278,0.000679,0.052995,0.032242,81.981327
15.385768,1.193168,1.606315,0.476929,0,4,44.75,0,5.04E+00,4.85E+00,4.70E+00,4.47E+00,3.91E+00,3.44E+00,2.86E+00,2.12E+00,1.55E+00,1.42E+00,1.41E+00,1.64E+15,0.227451,1.258842,61,19,0.015039,1.269802,65.094872,0.10193,0.593407,9.188648,0,0,4,163.952108,0,0.04591,0.026577,8.6478
16.011015,1.148398,1.243823,0.244556,0,1,33,0,4.96E+00,4.79E+00,4.58E+00,4.34E+00,3.87E+00,3.41E+00,2.86E+00,2.08E+00,1.55E+00,1.42E+00,1.41E+00,1.36E+15,0.043137,1.420935,218,37,0.010069,0.636114,38.569183,0.072263,0.853842,8.078237,0,1,1,169.855398,0,0.046987,0.034223,49.805091
37.261528,0.538779,0.761265,0.635358,0,4,42,0,5.18E+00,5.24E+00,4.99E+00,4.49E+00,3.90E+00,3.41E+00,2.57E+00,1.86E+00,1.51E+00,1.42E+00,1.41E+00,1.70E+15,0.498039,1.439592,5,82,0.004638,4.656584,139.607819,0.07139,0.906624,10.492262,0,1,4,54.626699,0,0.170074,0.0993,161.083835
37.38562,0.801292,1.800056,0.189171,0,2,43,0,4.97E+00,4.80E+00,4.21E+00,3.84E+00,3.68E+00,3.37E+00,2.87E+00,2.15E+00,1.57E+00,1.42E+00,1.41E+00,1.34E+15,0.67451,1.318927,10,158,0.011474,1.284191,137.200989,0.259145,0.91436,9.73945,0,0,2,175.751537,0,0.040865,0.073486,123.153614
54.990639,0.456739,0.498947,0.44007,0,3,17.333334,0,4.98E+00,4.76E+00,4.15E+00,3.89E+00,3.73E+00,3.44E+00,2.88E+00,2.13E+00,1.56E+00,1.42E+00,1.41E+00,1.32E+15,0.309804,1.280865,39,123,0.001089,1.548315,166.442749,0.010605,0.882314,17.380014,0,1,3,169.276777,0,0.039299,0.083614,53.299244
36.967213,0.451676,0.477082,0.863874,0,5,44,0,4.96E+00,4.69E+00,4.05E+00,3.79E+00,3.73E+00,3.47E+00,2.84E+00,2.11E+00,1.57E+00,1.42E+00,1.41E+00,1.18E+15,0.388235,1.394676,55,96,0.001945,2.19361,200.216141,0.323439,0.919002,13.778016,0,1,5,169.240432,0,0.036692,0.038409,42.031008
56.74461,0.43204,0.44929,0.818241,0,6,31.666666,0,4.76E+00,4.43E+00,3.87E+00,3.72E+00,3.58E+00,3.40E+00,2.82E+00,2.17E+00,1.60E+00,1.43E+00,1.41E+00,1.01E+15,0.321569,1.278073,39,128,0.001999,1.514922,183.646042,0.047747,0.90353,18.502687,0,1,6,203.431137,0,0.027924,0.087284,62.269141
50.820427,1.147502,0.69084,0.305955,0,2,92.5,0,4.88E+00,4.51E+00,4.12E+00,3.92E+00,3.80E+00,3.51E+00,2.87E+00,2.17E+00,1.62E+00,1.42E+00,1.41E+00,1.09E+15,0.764706,1.377588,18,21,0.005481,1.404747,167.692398,0.040983,0.928092,9.533059,0,0,2,260.937988,0,0.026784,0.084962,80.855992
120.984444,1.027559,0.492827,0.53624,0,4,25.75,0,4.82E+00,4.58E+00,4.25E+00,3.98E+00,3.78E+00,3.40E+00,2.91E+00,2.21E+00,1.60E+00,1.42E+00,1.41E+00,1.13E+15,0.713726,1.394193,281,73,0.003919,5.66172,162.420319,0.226893,0.900463,9.659525,0,0,4,248.709359,0,0.029118,0.370708,82.853172
11.222162,0.878866,1.574196,1.34998,0,12,20.333334,0,4.70E+00,4.32E+00,4.02E+00,3.82E+00,3.63E+00,3.46E+00,2.98E+00,2.18E+00,1.61E+00,1.42E+00,1.41E+00,1.26E+15,0.196078,1.351484,62,10,0.256657,0.268707,0.268707,0.200958,0.773826,9.260439,0,4,12,364.787476,0,0.020669,0.01762,7.455766
46.413887,0.757589,0.478568,0.000108,0,0,0,0.170082,5.33E+00,5.58E+00,5.22E+00,4.67E+00,4.08E+00,3.45E+00,2.62E+00,1.83E+00,1.49E+00,1.42E+00,1.41E+00,2.13E+15,0.243137,1.219518,27,44,0.022361,2.28436,250.17453,0.183848,0.74391,14.967462,0,0,0,26.678237,0.002004,0.27352,0.059882,22.419427
37.825562,0.676097,0.910465,0.016667,0,0,0,0,5.45E+00,5.69E+00,5.41E+00,4.94E+00,4.32E+00,3.71E+00,2.81E+00,2.03E+00,1.58E+00,1.42E+00,1.41E+00,1.64E+15,0.215686,1.374816,32,54,0.007975,12.004362,145.757202,0.030396,0.858694,10.668288,0,0,0,42.64216,0,0.215995,0.052606,16.034337
53.832783,1.08631,0.395053,0.054597,0,0,0,0.029897,5.28E+00,5.44E+00,5.17E+00,4.63E+00,4.12E+00,3.50E+00,2.67E+00,1.90E+00,1.52E+00,1.43E+00,1.41E+00,1.81E+15,0.380392,1.439574,39,30,0.004085,0.471616,137.469482,0.053402,0.812944,11.476551,0,0,0,38.478316,0.00032,0.2365,0.084709,10.869944
44.788311,1.044364,0.067668,0.219407,0,2,89,0,5.14E+00,5.13E+00,4.93E+00,4.47E+00,3.85E+00,3.36E+00,2.59E+00,1.89E+00,1.53E+00,1.42E+00,1.41E+00,1.50E+15,0.207843,1.379471,87,133,0.006682,1.345903,177.600525,0.071925,0.938132,15.993716,0,0,2,64.831624,0,0.151781,0.069049,84.465383
45.123398,0.802281,0.497928,0.000139,0,0,0,0,5.29E+00,5.48E+00,5.31E+00,4.89E+00,4.35E+00,3.72E+00,2.82E+00,2.03E+00,1.59E+00,1.42E+00,1.41E+00,2.01E+15,0.215686,1.214688,27,38,0.009446,1.806194,254.077209,0.179616,0.73234,15.131533,0,0,0,40.426136,0,0.228123,0.057877,23.811127
34.709034,0.972694,0.580679,0.274621,0,3,78,0,5.62E+00,5.83E+00,5.61E+00,4.92E+00,4.30E+00,3.65E+00,2.82E+00,2.10E+00,1.58E+00,1.43E+00,1.41E+00,1.85E+15,0.121569,1.433455,31,42,0.054879,2.145478,16.215658,0.216582,0.831492,10.132079,0,0,3,103.762156,0,0.151236,0.031811,15.78431
60.92276,0.968081,0.940865,1.948853,0,7,35.42857,0.029122,5.70E+00,5.97E+00,5.65E+00,4.92E+00,4.27E+00,3.72E+00,2.85E+00,2.11E+00,1.60E+00,1.43E+00,1.41E+00,1.88E+15,0.286275,1.372071,33,37,0.003532,2.350952,206.936737,0.027154,0.81428,15.057017,0,3,7,112.022816,0.000311,0.155607,0.07325,10.21789
81.055901,1.439566,0.307927,0.3627,0,7,35.285713,0.153013,4.89E+00,4.69E+00,4.35E+00,4.05E+00,3.81E+00,3.44E+00,2.87E+00,2.14E+00,1.59E+00,1.43E+00,1.41E+00,8.30E+14,0.784314,1.35515,225,18,0.012596,1.654314,97.301155,0.184908,0.857914,10.917292,0,1,7,192.265108,0.001767,0.043004,0.21519,75.109451
77.580482,0.464827,0.067781,0.158413,0,2,61,0.20344,4.87E+00,4.67E+00,4.34E+00,4.05E+00,3.88E+00,3.49E+00,2.89E+00,2.07E+00,1.56E+00,1.42E+00,1.41E+00,9.72E+14,0.427451,1.404011,39,93,0.009309,2.490159,136.644516,0.031666,0.884449,13.108864,0,0,2,187.969702,0.003458,0.044995,0.13944,96.366116
80.847771,0.728319,0.280855,0.174627,0,3,49.333332,0.51849,4.94E+00,4.76E+00,4.50E+00,4.25E+00,4.03E+00,3.62E+00,2.95E+00,2.19E+00,1.62E+00,1.43E+00,1.41E+00,1.08E+15,0.6,1.411086,28,92,0.007426,2.893186,71.764946,0.075414,0.902633,9.565929,0,0,3,227.50681,0.006575,0.041445,0.138157,96.792703
81.827934,0.862063,0.138367,0.147909,0,2,80,0.495816,4.88E+00,4.72E+00,4.38E+00,4.09E+00,3.86E+00,3.47E+00,2.87E+00,2.13E+00,1.58E+00,1.42E+00,1.41E+00,9.31E+14,0.52549,1.354708,44,85,0.013859,1.799718,103.297783,0.205754,0.891099,10.387279,0,0,2,192.767263,0.005862,0.043677,0.142085,89.641837
76.594177,0.666631,0.468127,0.10695,0,2,48,0.621557,5.01E+00,4.79E+00,4.54E+00,4.21E+00,3.94E+00,3.55E+00,2.88E+00,2.14E+00,1.57E+00,1.41E+00,1.41E+00,1.04E+15,0.443137,1.370724,41,86,0.00251,0.899858,97.019669,0.016493,0.904445,11.864742,0,0,2,166.741929,0.007076,0.056421,0.139945,85.583228
97.483109,1.00537,0.320888,0.205822,0,3,66.333336,0.74344,4.92E+00,4.80E+00,4.49E+00,4.16E+00,3.95E+00,3.46E+00,2.91E+00,2.09E+00,1.57E+00,1.42E+00,1.41E+00,1.02E+15,0.878431,1.377805,30,53,0.010069,2.848584,124.815361,0.106765,0.866973,8.999943,0,0,3,160.699964,0.008259,0.050034,0.240001,98.20186
85.52607,0.74113,0.347701,0.308868,0,3,51,0.579165,4.91E+00,4.73E+00,4.45E+00,4.19E+00,3.97E+00,3.48E+00,2.88E+00,2.17E+00,1.59E+00,1.42E+00,1.41E+00,1.19E+15,0.486275,1.372907,31,82,0.008822,1.319617,105.353813,0.111737,0.854371,11.450038,0,2,3,190.704256,0.006549,0.047828,0.180437,100.782178
59.523571,0.892028,0.579857,0.01123,0,0,0,0,5.31E+00,5.40E+00,5.11E+00,4.66E+00,4.07E+00,3.50E+00,2.87E+00,2.17E+00,1.62E+00,1.43E+00,1.41E+00,1.93E+15,0.211765,1.412131,41,39,0.011395,4.139091,105.89254,0.054754,0.84677,12.667464,0,0,0,89.157792,0,0.130908,0.072196,11.012694
31.542162,1.322719,1.095784,0.19527,0,4,44,0.259395,4.83E+00,4.64E+00,4.34E+00,4.09E+00,3.93E+00,3.52E+00,2.92E+00,2.22E+00,1.63E+00,1.42E+00,1.41E+00,1.06E+15,0.882353,1.302916,38,31,0.001259,0.338944,94.372437,0.033701,0.894584,5.680923,0,1,4,236.286697,0.002716,0.037001,0.05658,59.121491
108.536812,0.607404,0.256014,0.090993,0,1,111,0,5.00E+00,4.98E+00,4.53E+00,4.08E+00,3.80E+00,3.28E+00,2.78E+00,2.41E+00,1.76E+00,1.45E+00,1.41E+00,1.22E+15,0.964706,1.397234,30,92,0.01078,2.155158,137.638077,0.269747,0.909311,10.053512,0,0,1,143.047213,0,0.037037,0.244224,112.303957
96.877022,0.807296,0.79011,0.596091,0,1,48,0,5.13E+00,5.19E+00,4.90E+00,4.48E+00,4.00E+00,3.51E+00,2.99E+00,2.28E+00,1.64E+00,1.42E+00,1.41E+00,2.07E+15,0.792157,1.401094,34,38,0.10027,0.52637,10.54717,0.229797,0.896319,7.68082,0,0,1,68.570205,0,0.114856,0.161257,12.471964
93.62545,0.632905,0.168708,0.175496,0,1,227,0,5.26E+00,5.25E+00,4.95E+00,4.48E+00,3.99E+00,3.59E+00,2.94E+00,2.19E+00,1.58E+00,1.43E+00,1.41E+00,1.96E+15,0.666667,1.34716,38,52,0.008045,0.882854,100.974609,0.133425,0.930114,12.348466,0,0,1,85.65028,0,0.103423,0.14117,14.213896
87.459602,0.953375,0.121088,0.174592,0,1,60,0,5.15E+00,5.22E+00,4.86E+00,4.46E+00,4.04E+00,3.54E+00,2.97E+00,2.24E+00,1.61E+00,1.42E+00,1.41E+00,1.67E+15,0.509804,1.369497,32,33,0.007576,0.734102,91.284325,0.052114,0.904539,15.229332,0,0,1,81.937411,0,0.0888,0.168378,8.037373
39.363308,1.224558,0.096807,0.154091,0,1,124,17.869049,5.28E+00,5.42E+00,5.13E+00,4.56E+00,4.07E+00,3.49E+00,2.76E+00,2.08E+00,1.56E+00,1.42E+00,1.41E+00,3.53E+15,0.231373,1.463346,90,38,0.980785,1.146877,28.535583,0.288198,0.920549,12.526265,0,0,1,21.40847,0.228225,0.2395,0.048514,46.179563
35.135216,0.940522,0.544373,0.161137,0,2,79.5,16.610059,5.25E+00,5.40E+00,5.07E+00,4.66E+00,4.10E+00,3.48E+00,2.73E+00,2.05E+00,1.55E+00,1.42E+00,1.41E+00,2.55E+15,0.235294,1.368768,93,74,0.004185,3.68894,123.043289,0.022753,0.844694,13.943937,0,0,2,21.800547,0.209029,0.240121,0.053889,45.064641
32.708904,1.082693,0.368868,0.653619,0,1,159,0,5.20E+00,5.29E+00,4.96E+00,4.46E+00,3.95E+00,3.45E+00,2.71E+00,2.11E+00,1.61E+00,1.42E+00,1.41E+00,2.78E+15,0.219608,1.417356,43,30,0.003728,2.491844,49.987286,0.019376,0.822922,11.974394,0,0,1,41.203778,0,0.180519,0.045548,13.870483
32.491482,1.081523,0.056172,0.361356,0,3,38.666668,0.089528,5.31E+00,5.36E+00,5.05E+00,4.63E+00,4.18E+00,3.54E+00,2.78E+00,2.08E+00,1.57E+00,1.42E+00,1.41E+00,3.23E+15,0.215686,1.431561,41,32,0.00529,1.484543,66.20829,0.090874,0.828406,11.889901,0,0,3,24.272294,0.000948,0.227229,0.044528,12.991274
32.47345,1.04926,0.847299,0.35998,0,1,124,16.033775,5.32E+00,5.37E+00,5.02E+00,4.61E+00,4.12E+00,3.52E+00,2.72E+00,2.05E+00,1.56E+00,1.42E+00,1.41E+00,2.40E+15,0.345098,1.381359,78,63,0.011528,0.179427,38.836262,0.128606,0.790798,10.837389,0,0,1,23.242863,0.202568,0.239106,0.048197,60.693055
48.552315,0.811216,0.540386,0.039372,0,1,49,0,5.55E+00,5.64E+00,5.31E+00,4.78E+00,4.22E+00,3.60E+00,2.85E+00,2.05E+00,1.58E+00,1.43E+00,1.41E+00,2.69E+15,0.160784,1.346761,17,42,0.00571,3.13901,190.435043,0.055448,0.756332,13.453159,0,0,1,67.265893,0,0.18531,0.063349,15.857072
30.621437,0.88393,0.541893,0.339758,0,2,94,0.375375,5.28E+00,5.35E+00,5.08E+00,4.63E+00,4.12E+00,3.55E+00,2.74E+00,1.97E+00,1.53E+00,1.42E+00,1.41E+00,2.18E+15,0.227451,1.365183,33,94,0.002028,0.839988,126.295143,0.061422,0.841896,13.757936,0,0,2,35.0729,0.005778,0.215007,0.042105,83.14078
22.618326,0.584111,0.568167,0.299241,0,2,68,0,5.21E+00,5.26E+00,4.98E+00,4.60E+00,3.99E+00,3.52E+00,2.82E+00,2.06E+00,1.59E+00,1.42E+00,1.41E+00,2.14E+15,0.164706,1.323244,39,54,0.006117,0.71043,46.025875,0.271975,0.95577,11.509757,0,0,2,50.015398,0,0.153545,0.030296,33.519472
24.287685,0.973559,1.299558,0.338966,0,0,0,0,5.28E+00,5.30E+00,5.01E+00,4.56E+00,4.07E+00,3.51E+00,2.80E+00,2.00E+00,1.55E+00,1.42E+00,1.41E+00,2.04E+15,0.231373,1.328306,41,40,0.006404,0,0,0.251831,0.899773,9.702334,0,1,0,44.164476,0,0.177034,0.029437,18.067223
21.651377,0.97281,0,0.40473,0,1,181,0,5.20E+00,5.16E+00,4.94E+00,4.49E+00,4.02E+00,3.44E+00,2.70E+00,1.95E+00,1.51E+00,1.42E+00,1.41E+00,2.04E+15,0.223529,1.362912,51,43,0.007251,0.27006,1.384672,0.034794,0.906705,10.482959,0,1,1,55.079749,0,0.158196,0.03181,23.89255
32.382179,0.616885,0.46084,0.051664,0,0,0,0,5.26E+00,5.34E+00,5.04E+00,4.63E+00,4.10E+00,3.45E+00,2.72E+00,2.01E+00,1.57E+00,1.42E+00,1.41E+00,1.98E+15,0.290196,1.457506,23,29,0.005664,1.302379,34.050507,0.128209,0.914992,11.865905,0,0,0,45.051436,0,0.200761,0.051292,11.151798
83.665146,0.53091,2.079952,0.099672,0,2,77.5,0,5.16E+00,5.18E+00,4.91E+00,4.44E+00,3.96E+00,3.63E+00,2.95E+00,2.33E+00,1.68E+00,1.43E+00,1.41E+00,2.45E+15,0.74902,1.410323,212,19,0.002896,2.938123,137.90625,0.328302,0.913486,9.625817,0,0,2,77.431145,0,0.104486,0.193562,21.277594
12.717803,1.035691,0.652816,0.416596,0,8,23.5,0,5.04E+00,4.31E+00,3.91E+00,3.74E+00,3.43E+00,2.93E+00,2.63E+00,2.12E+00,1.52E+00,1.42E+00,1.41E+00,6.79E+15,0.32549,1.465728,40,83,0.018127,4.411545,109.355591,0.11777,0.901809,10.743027,0,1,8,267.165826,0,0.003162,0.020409,84.403245
32.19804,0.755058,0.870495,0.284843,0,9,22,0,5.53E+00,5.06E+00,4.63E+00,3.81E+00,2.98E+00,2.36E+00,1.90E+00,1.58E+00,1.46E+00,1.42E+00,1.41E+00,1.07E+16,0.505882,1.456847,13,48,0.001338,0.284046,119.676437,0.014226,0.949366,10.290333,0,1,9,203.074766,0,0.000526,0.071191,109.664049
24.593899,0.654786,0.889111,0.387396,0,8,22.625,0,5.76E+00,5.30E+00,4.94E+00,4.11E+00,3.16E+00,2.43E+00,1.86E+00,1.59E+00,1.46E+00,1.42E+00,1.41E+00,1.15E+16,0.466667,1.450916,5,70,0.005606,0.218773,87.244179,0.155197,0.935038,10.41518,0,0,8,197.705413,0,0.00028,0.048388,94.380499
32.488422,0.656684,1.109784,0.210455,0,5,49.599998,0,5.73E+00,5.20E+00,4.96E+00,4.15E+00,3.11E+00,2.41E+00,1.86E+00,1.58E+00,1.45E+00,1.42E+00,1.41E+00,1.10E+16,0.286275,1.432619,214,70,0.036731,0.350014,63.667492,0.228179,0.859412,13.616109,0,2,5,212.939822,0,0.000221,0.093738,38.153959
68.961868,0.688569,0.1364,0.042614,0,1,135,0,5.74E+00,5.85E+00,5.53E+00,5.11E+00,4.57E+00,4.01E+00,3.10E+00,2.20E+00,1.67E+00,1.43E+00,1.41E+00,1.99E+15,0.25098,1.403891,25,25,0.00544,0.474291,82.553368,0.096477,0.815231,11.614473,0,0,1,87.72504,0,0.170079,0.080732,7.688263
77.045662,0.693061,0.603786,0.000823,0,0,0,0.202412,5.18E+00,5.29E+00,5.07E+00,4.61E+00,4.04E+00,3.52E+00,2.79E+00,2.03E+00,1.54E+00,1.42E+00,1.41E+00,1.80E+15,0.439216,1.302268,33,47,0.004276,1.716077,254.936935,0.15652,0.85795,14.409391,0,0,0,53.483773,0.00209,0.165861,0.100433,14.362312
74.07534,1.072969,0.354274,0.021816,0,0,0,0.109698,5.19E+00,5.36E+00,5.19E+00,4.74E+00,4.20E+00,3.55E+00,2.77E+00,2.00E+00,1.51E+00,1.42E+00,1.41E+00,2.04E+15,0.372549,1.392972,27,35,0.069294,1.980986,73.777779,0.221217,0.89992,13.451896,0,0,0,59.954964,0.001111,0.16426,0.093004,11.729169
75.511902,1.11464,0.341391,0.061061,0,1,135,0.018854,5.28E+00,5.41E+00,5.17E+00,4.70E+00,4.18E+00,3.66E+00,2.89E+00,2.00E+00,1.54E+00,1.42E+00,1.41E+00,2.60E+15,0.388235,1.330373,27,36,0.167462,2.682728,66.152702,0.235617,0.89779,13.097996,0,0,1,41.643393,0.000283,0.189604,0.095265,11.00387
87.685539,0.734718,0.343398,0.011666,0,0,0,0,5.26E+00,5.44E+00,5.17E+00,4.69E+00,4.19E+00,3.67E+00,2.85E+00,1.99E+00,1.54E+00,1.42E+00,1.41E+00,2.38E+15,0.501961,1.413349,13,26,0.000565,0.661817,65.502892,0.007082,0.88753,12.255947,0,0,0,33.317031,0,0.214976,0.12355,6.164798
73.440796,1.09154,0.029244,0.016451,0,0,0,0.050095,5.23E+00,5.42E+00,5.12E+00,4.65E+00,4.12E+00,3.42E+00,2.60E+00,1.82E+00,1.48E+00,1.42E+00,1.41E+00,1.88E+15,0.380392,1.363207,27,36,0.033639,3.003246,68.931801,0.127431,0.889337,13.710351,0,0,0,35.775002,0.000505,0.243576,0.093496,12.265265
57.330818,0.748341,0.509341,0.435535,0,4,42.5,0,4.79E+00,4.68E+00,4.52E+00,4.22E+00,3.73E+00,3.19E+00,2.60E+00,1.79E+00,1.50E+00,1.42E+00,1.41E+00,1.29E+15,0.294118,1.359692,55,45,0.007044,1.620013,135.384598,0.063689,0.873933,17.397623,0,0,4,173.741986,0,0.085779,0.09545,11.748256
74.699982,1.085027,0.12,0.359329,0,4,37.25,0.144706,4.90E+00,4.87E+00,4.91E+00,4.56E+00,4.00E+00,3.40E+00,2.83E+00,2.17E+00,1.60E+00,1.42E+00,1.41E+00,1.21E+15,0.494118,1.401206,37,31,0.021306,0.750877,84.340759,0.201145,0.845649,12.490267,0,0,4,213.642552,0.002092,0.082488,0.132478,8.810848
58.883457,0.797911,0.374456,0.333912,0,4,44.25,0,5.06E+00,5.01E+00,4.59E+00,3.97E+00,3.36E+00,2.89E+00,2.62E+00,2.29E+00,1.58E+00,1.43E+00,1.41E+00,1.90E+15,0.392157,1.368748,45,44,0.008,1.14498,109.503174,0.275918,0.923217,17.604721,0,0,4,132.919442,0,0.028406,0.118545,10.861047
69.942802,1.062438,0.354272,0.005217,0,0,0,0,4.96E+00,4.76E+00,4.41E+00,4.10E+00,3.71E+00,3.09E+00,2.69E+00,2.28E+00,1.58E+00,1.43E+00,1.41E+00,1.62E+15,0.513726,1.336767,36,43,0.007231,1.501143,141.983902,0.148327,0.792445,14.273021,0,0,0,122.058152,0,0.039007,0.11261,38.196434
